passengers,vehicles,vehicle speed,x-dim,y-dim,time horizon,update interval,immediate pickup penalty,reassignment penalty,waiting penalty,pass1 penalty,pass2 penalty,rideshare flat penalty,zeta,rideshares,run time,number served,empty km 1,empty km 2,total km,average wait,wait times
passengers,vehicles,vehicle speed,x-dim,y-dim,time horizon,update interval,immediate pickup penalty,reassignment penalty,waiting penalty,pass1 penalty,pass2 penalty,rideshare flat penalty,zeta,rideshares,run time,number served,empty km 1,empty km 2,total km,average wait,wait times
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.200000000000001,0.8999999999999999,True,1330.0,60,88.57307003202183,58.728120353596985,306.7030889499592,207.33333333333334,"[40.0, 80.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 260.0, 0, 0, 270.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 180.0, 0, 0, 120.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.200000000000001,1.0999999999999999,True,1330.0,60,85.31926207147251,50.37914486210674,298.5307956421905,189.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 260.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 80.0, 0, 0, 120.0, 260.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.200000000000001,1.2999999999999998,True,1330.0,60,85.31926207147251,50.37914486210674,298.5307956421905,189.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 260.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 80.0, 0, 0, 120.0, 260.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.200000000000001,1.4999999999999998,True,1330.0,60,83.8922022284358,39.71476668086379,294.8200921636116,185.0,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 160.0, 320.0, 160.0, 60.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 320.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 80.0, 0, 0, 320.0, 300.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.200000000000001,1.6999999999999997,True,1370.0,60,95.34561064311524,48.87187859982591,307.2678086170163,191.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 350.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 160.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 240.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.200000000000001,1.8999999999999997,True,1440.0,60,107.81441757337564,49.78839188494071,328.925433412934,204.5,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 180.0, 160.0, 60.0, 350.0, 20.0, 40.0, 320.0, 0, 0, 0, 0, 70.0, 0, 0, 120.0, 80.0, 40.0, 80.0, 0, 0, 160.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 240.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,0.7,True,1280.0,60,91.10883299573334,60.068675982891264,313.46391089940045,217.16666666666666,"[40.0, 70.0, 0, 0, 0, 20.0, 180.0, 0, 40.0, 260.0, 140.0, 60.0, 300.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 270.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 180.0, 0, 0, 80.0, 120.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,0.8999999999999999,True,1330.0,60,88.57307003202183,58.728120353596985,306.7030889499592,207.33333333333334,"[40.0, 80.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 260.0, 0, 0, 270.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 180.0, 0, 0, 120.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,1.0999999999999999,True,1330.0,60,77.4845530906686,50.96283510886234,303.4520533570709,192.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 260.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 270.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 180.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 300.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,1.2999999999999998,True,1240.0,60,78.40104954924554,45.89685103168907,300.5399764133622,184.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 270.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,1.4999999999999998,True,1190.0,60,82.66448061867567,40.01393119137195,300.4223409342338,177.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 140.0, 0, 260.0, 0, 0, 240.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,1.6999999999999997,True,1460.0,60,90.15605315445869,43.73042334108675,305.1804309213463,193.5,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 320.0, 160.0, 60.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 240.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.400000000000001,1.8999999999999997,True,1360.0,60,107.22170088238208,51.71687504589951,328.34804803596853,203.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 350.0, 160.0, 60.0, 180.0, 20.0, 40.0, 320.0, 0, 0, 0, 0, 70.0, 0, 0, 120.0, 80.0, 40.0, 80.0, 0, 0, 160.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 240.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,0.7,True,1260.0,60,83.19544290104366,57.977268840361766,299.0164521502094,201.83333333333334,"[40.0, 70.0, 0, 0, 0, 20.0, 180.0, 0, 40.0, 270.0, 120.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 180.0, 90.0, 40.0, 60.0, 0, 0, 300.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 140.0, 0, 0, 50.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 260.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,0.8999999999999999,True,1350.0,60,88.888893121341,67.69374586762483,316.6981199891463,218.66666666666666,"[40.0, 180.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 260.0, 140.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 180.0, 0, 0, 80.0, 120.0, 0, 10.0, 40.0, 60.0, 50.0, 270.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,1.0999999999999999,True,1330.0,60,84.3561617472745,52.609316632536526,291.8086076023979,187.66666666666666,"[40.0, 80.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 300.0, 160.0, 60.0, 320.0, 20.0, 40.0, 80.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 50.0, 40.0, 60.0, 0, 0, 210.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 120.0, 270.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 100.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,1.2999999999999998,True,1240.0,60,78.40104954924554,45.89685103168907,300.5399764133621,184.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 270.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,1.4999999999999998,True,1190.0,60,82.66448061867567,40.01393119137195,300.4223409342338,177.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 140.0, 0, 260.0, 0, 0, 240.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,1.6999999999999997,True,1460.0,60,90.15605315445869,43.73042334108675,305.1804309213463,193.5,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 320.0, 160.0, 60.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 240.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.600000000000001,1.8999999999999997,True,1440.0,60,107.81441757337564,49.78839188494071,328.925433412934,204.5,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 180.0, 160.0, 60.0, 350.0, 20.0, 40.0, 320.0, 0, 0, 0, 0, 70.0, 0, 0, 120.0, 80.0, 40.0, 80.0, 0, 0, 160.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 240.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,0.7,True,1260.0,60,79.90392028672473,54.52298237084032,292.82814877978177,197.0,"[40.0, 70.0, 0, 0, 0, 20.0, 180.0, 0, 40.0, 270.0, 120.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 90.0, 40.0, 60.0, 0, 0, 300.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 140.0, 0, 0, 50.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 260.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 180.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,0.8999999999999999,True,1350.0,60,88.888893121341,67.69374586762483,316.6981199891462,218.66666666666666,"[40.0, 180.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 260.0, 140.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 180.0, 0, 0, 80.0, 120.0, 0, 10.0, 40.0, 60.0, 50.0, 270.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,1.0999999999999999,True,1330.0,60,83.78128981582437,54.032064444340314,294.2982367328346,190.16666666666666,"[40.0, 80.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 300.0, 160.0, 60.0, 320.0, 20.0, 40.0, 80.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 50.0, 40.0, 60.0, 0, 0, 210.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 120.0, 270.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 100.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,1.2999999999999998,True,1280.0,60,82.2990266385156,53.453332998219516,307.07263000810866,199.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 270.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,1.4999999999999998,True,1160.0,60,81.75409704693155,47.15539394045925,296.5060834891296,183.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 290.0, 0, 0, 260.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 140.0, 0, 240.0, 0, 0, 120.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 290.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,1.6999999999999997,True,1300.0,60,82.39944386219946,45.4907936617213,294.39849741108577,194.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 320.0, 160.0, 60.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 240.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,4.800000000000002,1.8999999999999997,True,1440.0,60,107.92749225120816,57.58814249770055,324.9023796537788,206.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 320.0, 160.0, 60.0, 350.0, 20.0, 40.0, 320.0, 0, 0, 0, 0, 70.0, 0, 0, 120.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 160.0, 240.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,0.7,True,1690.0,60,112.78599339380357,29.875331204822064,320.3641954767043,200.0,"[40.0, 30.0, 0, 0, 0, 20.0, 80.0, 0, 70.0, 120.0, 130.0, 60.0, 60.0, 20.0, 40.0, 340.0, 0, 0, 0, 0, 330.0, 0, 0, 180.0, 90.0, 40.0, 80.0, 0, 0, 320.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 60.0, 0, 320.0, 0, 0, 120.0, 260.0, 0, 10.0, 40.0, 270.0, 50.0, 110.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 300.0, 100.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,0.8999999999999999,True,1530.0,60,106.22086695622022,30.83550243861345,318.0278088035528,194.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 130.0, 60.0, 60.0, 70.0, 110.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 340.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 350.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 60.0, 120.0, 0, 10.0, 40.0, 270.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 300.0, 360.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,1.0999999999999999,True,1490.0,60,109.42574165521012,30.58504145518596,321.4459818039647,199.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 60.0, 60.0, 130.0, 100.0, 360.0, 20.0, 40.0, 70.0, 0, 0, 0, 0, 340.0, 0, 0, 350.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 60.0, 0, 320.0, 0, 0, 300.0, 120.0, 0, 10.0, 40.0, 120.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 120.0, 160.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,1.2999999999999998,True,2100.0,60,116.33994130793633,30.440717241423883,325.6165286435065,206.5,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 70.0, 350.0, 120.0, 60.0, 180.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 120.0, 0, 0, 130.0, 80.0, 40.0, 80.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 360.0, 0, 0, 300.0, 320.0, 0, 10.0, 40.0, 160.0, 50.0, 340.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 320.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,1.4999999999999998,True,1720.0,60,97.77721609187255,29.71230527140688,317.41906933370075,185.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 130.0, 320.0, 60.0, 70.0, 340.0, 20.0, 40.0, 350.0, 0, 0, 0, 0, 160.0, 0, 0, 320.0, 80.0, 40.0, 60.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 180.0, 240.0, 0, 10.0, 40.0, 120.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 80.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,1.6999999999999997,True,1490.0,60,107.39674189230946,27.849554677173444,333.37867376002635,194.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 180.0, 0, 320.0, 60.0, 60.0, 320.0, 340.0, 20.0, 40.0, 350.0, 0, 0, 0, 0, 130.0, 0, 0, 360.0, 80.0, 40.0, 80.0, 0, 0, 160.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 60.0, 0, 100.0, 0, 0, 70.0, 320.0, 0, 10.0, 40.0, 120.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 250.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.0,1.8999999999999997,True,1480.0,60,99.04167567059997,27.63980205879765,321.90549238536147,188.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 180.0, 0, 360.0, 60.0, 130.0, 120.0, 70.0, 20.0, 40.0, 350.0, 0, 0, 0, 0, 60.0, 0, 0, 320.0, 80.0, 40.0, 80.0, 0, 0, 160.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 250.0, 0, 0, 320.0, 320.0, 0, 10.0, 40.0, 370.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.2,0.7,True,1670.0,60,102.41053249555469,32.658193366770156,313.3026647168464,194.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 120.0, 0, 270.0, 320.0, 130.0, 60.0, 60.0, 20.0, 40.0, 90.0, 0, 0, 0, 0, 270.0, 0, 0, 320.0, 60.0, 40.0, 80.0, 0, 0, 210.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 70.0, 120.0, 0, 10.0, 40.0, 110.0, 50.0, 330.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 300.0, 80.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.2,0.8999999999999999,True,1500.0,60,114.97691223847589,33.31326451522419,329.5154330572385,203.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 110.0, 0, 350.0, 130.0, 70.0, 320.0, 360.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 60.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 120.0, 0, 0, 300.0, 320.0, 0, 10.0, 40.0, 270.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 340.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.2,1.0999999999999999,True,1860.0,60,104.9168771526412,33.36222730386994,324.11569465765143,196.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 120.0, 0, 70.0, 350.0, 130.0, 320.0, 360.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 60.0, 0, 0, 60.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 300.0, 60.0, 0, 10.0, 40.0, 340.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 320.0, 160.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.2,1.2,1.2999999999999998,True,1860.0,60,108.74207620577698,33.20510283954414,319.341187787723,200.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 60.0, 350.0, 70.0, 320.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 340.0, 0, 0, 60.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 360.0, 0, 0, 120.0, 300.0, 0, 10.0, 40.0, 160.0, 50.0, 130.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 120.0, 0]"
